time,accel_x,accel_y,accel_z,mag_x,mag_y,mag_z,gyro_x,gyro_y,gyro_z,temp,humidity,pressure,altitude,fix_q,sat,lat,long,gps_alt,gps_speed,telem_signal
996.415,36.181,11.554,-9.678,-0.319,0.774,-0.102,-0.012,-0.064,-0.004,90.293,19.047,996.677,1.842,1.0,4.0,38.636,-90.228,438.32,1.7,-40
996.828,36.242,10.987,-10.278,-0.321,0.767,-0.095,-0.01,-0.07,-0.001,90.311,19.227,996.68,1.68,1.0,4.0,38.636,-90.228,438.32,1.7,-39
997.245,36.306,11.236,-10.186,-0.325,0.773,-0.089,-0.008,-0.067,0.0,90.32,19.002,996.652,2.623,1.0,4.0,38.636,-90.228,438.32,2.151,-40
997.657,35.83,11.468,-9.389,-0.313,0.762,-0.081,-0.012,-0.069,0.001,90.329,18.784,996.645,2.162,1.0,4.0,38.636,-90.228,438.32,2.151,-39
998.071,36.045,11.366,-9.833,-0.323,0.772,-0.093,-0.004,-0.061,-0.002,90.357,18.739,996.624,2.175,1.0,6.0,38.636,-90.228,437.992,2.151,-39
998.485,36.271,11.495,-10.039,-0.311,0.78,-0.097,-0.007,-0.081,0.003,90.348,19.198,996.668,1.422,1.0,6.0,38.636,-90.228,437.992,2.151,-39
998.896,36.126,11.332,-9.295,-0.32,0.77,-0.094,-0.009,-0.061,-0.002,90.348,19.176,996.653,1.374,1.0,6.0,38.636,-90.228,437.992,2.151,-40
999.311,35.955,10.814,-10.168,-0.322,0.772,-0.087,-0.007,-0.063,-0.001,90.357,18.904,996.668,2.36,1.0,12.0,38.636,-90.228,437.992,2.151,-39
999.73,36.102,11.432,-9.511,-0.322,0.776,-0.098,-0.013,-0.068,0.001,90.311,19.008,996.657,1.742,1.0,12.0,38.636,-90.228,437.992,2.151,-40
1000.144,36.2,10.849,-9.595,-0.315,0.779,-0.092,-0.007,-0.059,0.001,90.293,18.937,996.682,1.476,1.0,12.0,38.636,-90.228,437.992,2.151,-40
1000.557,36.501,10.942,-10.916,-0.317,0.777,-0.085,-0.008,-0.066,-0.004,90.293,18.806,996.658,1.823,1.0,4.0,38.636,-90.228,437.992,2.151,-39
1000.974,35.983,11.234,-9.835,-0.324,0.776,-0.096,-0.005,-0.064,-0.001,90.339,18.942,996.674,2.115,1.0,4.0,38.636,-90.228,437.992,2.151,-40
1001.387,36.316,12.154,-9.197,-0.328,0.765,-0.085,-0.004,-0.071,0.008,90.357,19.061,996.658,2.325,1.0,4.0,38.636,-90.228,437.992,1.791,-39
1001.799,37.745,13.151,-9.831,-0.315,0.768,-0.092,-0.003,-0.068,-0.006,90.357,18.914,996.661,1.897,1.0,4.0,38.636,-90.228,437.992,1.791,-40
1002.212,37.266,12.427,-9.623,-0.314,0.778,-0.099,-0.005,-0.062,-0.0,90.32,18.915,996.671,2.108,1.0,6.0,38.636,-90.228,437.336,1.791,-39
1002.629,37.904,14.36,-9.739,-0.305,0.781,-0.097,-0.007,-0.07,0.001,90.311,18.937,996.635,2.455,1.0,6.0,38.636,-90.228,437.336,1.791,-40
1003.045,39.254,17.585,-8.29,-0.315,0.77,-0.092,-0.007,-0.047,0.019,90.329,18.843,996.64,2.793,1.0,6.0,38.636,-90.228,437.336,1.791,-39
1003.459,41.083,19.128,-7.395,-0.311,0.774,-0.079,-0.029,-0.097,0.01,90.348,19.072,996.602,2.515,1.0,12.0,38.636,-90.228,437.336,1.791,-40
1003.873,39.769,21.422,-7.122,-0.311,0.769,-0.105,-0.021,-0.059,0.015,90.348,19.084,996.608,3.037,1.0,12.0,38.636,-90.228,437.336,1.791,-40
